LAT,LON,ELEVATION
37.69637863590442,127.02607860007322,352.8503
37.69637863590442,127.02702068939482,317.34286
37.69637863590442,127.02796277871641,285.24802
37.69637863590442,127.02890486803801,251.21123
37.69637863590442,127.0807197807258,543.401
37.695436546582826,127.01006308160609,653.60583
37.695436546582826,127.01100517092767,640.88873
37.695436546582826,127.01194726024927,611.07153
37.695436546582826,127.01288934957087,562.4247
37.695436546582826,127.01383143889247,517.37823
37.695436546582826,127.01477352821406,508.43005
37.695436546582826,127.01571561753566,519.4752
37.695436546582826,127.01665770685726,500.7754
37.695436546582826,127.01759979617886,501.2075
37.695436546582826,127.01854188550045,463.74753
37.695436546582826,127.01948397482205,411.6336
37.695436546582826,127.02042606414365,377.05545
37.695436546582826,127.02136815346523,342.28604
37.695436546582826,127.02231024278683,327.73865
37.695436546582826,127.02325233210843,346.78265
37.695436546582826,127.02419442143002,375.32733
37.695436546582826,127.02513651075162,380.56543
37.695436546582826,127.02607860007322,350.8545
37.695436546582826,127.02702068939482,303.13907
37.695436546582826,127.02796277871641,265.06027
37.695436546582826,127.02890486803801,239.61476
37.695436546582826,127.02984695735961,210.57039
37.695436546582826,127.04115202921876,38.10128
37.695436546582826,127.04303620786195,42.624187
37.695436546582826,127.07600933411781,398.80655
37.695436546582826,127.07695142343941,381.48502
37.695436546582826,127.07789351276101,405.45508
37.695436546582826,127.0788356020826,445.1203
37.695436546582826,127.0797776914042,465.66327
37.695436546582826,127.0807197807258,499.20596
37.695436546582826,127.0816618700474,515.4824
37.694494457261236,127.01006308160609,593.05316
37.694494457261236,127.01100517092767,587.0337
37.694494457261236,127.01194726024927,576.4459
37.694494457261236,127.01288934957087,543.00275
37.694494457261236,127.01383143889247,497.4129
37.694494457261236,127.01477352821406,475.47424
37.694494457261236,127.01571561753566,468.55032
37.694494457261236,127.01665770685726,457.28262
37.694494457261236,127.01759979617886,472.89297
37.694494457261236,127.01854188550045,433.13904
37.694494457261236,127.01948397482205,392.07693
37.694494457261236,127.02042606414365,361.03772
37.694494457261236,127.02136815346523,336.28915
37.694494457261236,127.02231024278683,299.25677
37.694494457261236,127.02325233210843,310.19244
37.694494457261236,127.02419442143002,346.2462
37.694494457261236,127.02513651075162,362.48483
37.694494457261236,127.02607860007322,343.62338
37.694494457261236,127.02702068939482,302.49286
37.694494457261236,127.02796277871641,263.71945
37.694494457261236,127.02890486803801,226.35066
37.694494457261236,127.02984695735961,206.24661
37.694494457261236,127.04020993989717,53.27169
37.694494457261236,127.04115202921876,45.62777
37.694494457261236,127.04209411854035,50.691555
37.694494457261236,127.04303620786195,42.715622
37.694494457261236,127.06376217293706,218.39566
37.694494457261236,127.06470426225866,223.43327
37.694494457261236,127.06564635158026,217.06778
37.694494457261236,127.06658844090185,239.69032
37.694494457261236,127.06753053022345,263.7444
37.694494457261236,127.07506724479622,405.74588
37.694494457261236,127.07600933411781,379.3195
37.694494457261236,127.07695142343941,351.6358
37.694494457261236,127.07789351276101,358.16998
37.694494457261236,127.0788356020826,399.68567
37.694494457261236,127.0797776914042,411.99216
37.694494457261236,127.0807197807258,431.02368
37.694494457261236,127.0816618700474,477.7044
37.694494457261236,127.08260395936898,528.22955
37.69355236793964,127.01006308160609,567.8891
37.69355236793964,127.01100517092767,542.50867
37.69355236793964,127.01194726024927,523.1613
37.69355236793964,127.01288934957087,502.4196
